SourceType,SourceTypeLabel,Title,Url,LocalPath,Seq,StandardNo,StandardKey,StandardPage,MappingMethod,Confidence,InterpretationNo
implementation_qa,实施问答,问：投资方与其联营企业或合营企业之间发生投出或出售资产交易（构成业务的除外）而产生...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/cqgqtzzzsswd/202301/t20230103_3861811.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-064.html.md,64,2,cas-02,concepts/accounting-standards/cas-02,url-category-slug,high,
implementation_qa,实施问答,问：上市公司乙公司是甲公司的联营企业。乙公司向员工以非公开发行的方式授予限售期为3年...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/cqgqtzzzsswd/202301/t20230103_3861812.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-065.html.md,65,2,cas-02,concepts/accounting-standards/cas-02,url-category-slug,high,
implementation_qa,实施问答,问：汽车销售企业在日常活动中购进并用于销售的二手车，应当如何进行会计处理？,https://kjs.mof.gov.cn/zt/kjzzss/sswd/chzzsswd/202301/t20230103_3861813.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-066.html.md,66,1,cas-01,concepts/accounting-standards/cas-01,url-category-slug,high,
implementation_qa,实施问答,问：如果子公司执行新保险合同会计准则的时间晚于集团公司，子公司应当如何按照新保险合...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/xbxhtsswd/202303/t20230313_3872123.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-067.html.md,67,25,cas-25,concepts/accounting-standards/cas-25,url-category-slug,high,
implementation_qa,实施问答,问：对于具有直接参与分红特征的保险合同，企业选择将保险合同金融变动额分解计入当期保...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/xbxhtsswd/202303/t20230313_3872125.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-068.html.md,68,25,cas-25,concepts/accounting-standards/cas-25,url-category-slug,high,
implementation_qa,实施问答,问：根据新保险合同会计准则，企业如何采用“自下而上的方法”确定不随基础项目回报而变...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/xbxhtsswd/202303/t20230313_3872126.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-069.html.md,69,25,cas-25,concepts/accounting-standards/cas-25,url-category-slug,high,
implementation_qa,实施问答,问：新保险合同会计准则第九章中的有关披露要求如何与《企业会计准则第28号——会计政策...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/xbxhtsswd/202303/t20230313_3872127.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-070.html.md,70,28,cas-28,concepts/accounting-standards/cas-28,title-standard-number,high,
implementation_qa,实施问答,问：企业应当如何判定权益工具投资为“非交易性”，从而符合指定为以公允价值计量且其变...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202306/t20230625_3892060.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-071.html.md,71,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：商业银行应当如何确定一项主营业务活动中发生的支出属于金融工具的交易费用、“手续...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202306/t20230625_3892061.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-072.html.md,72,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：企业通过签订衍生金融工具对日常销售或采购非金融项目的合同或合同组合（能够以现金...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202306/t20230625_3892063.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-073.html.md,73,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：对于满足《企业会计准则第24号——套期会计》规定条件的套期关系，企业应当如何认定...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202306/t20230625_3892064.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-074.html.md,74,24,cas-24,concepts/accounting-standards/cas-24,title-standard-number,high,
implementation_qa,实施问答,问：上市公司乙公司是甲公司的联营企业，甲公司对乙公司的长期股权投资采用权益法核算。...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/zcjzzzsswd/202307/t20230710_3895086.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-075.html.md,75,8,cas-08,concepts/accounting-standards/cas-08,url-category-slug,high,
implementation_qa,实施问答,问：企业合并所形成的商誉应当自购买日起按照合理的方法分摊至相关的资产组或资产组组合...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/zcjzzzsswd/202307/t20230710_3895087.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-076.html.md,76,8,cas-08,concepts/accounting-standards/cas-08,url-category-slug,high,
implementation_qa,实施问答,问：在计量金融工具的预期信用损失时，应当如何考虑财务担保合同等信用增级所产生的现金...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202307/t20230717_3896716.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-077.html.md,77,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：甲公司持有某结构化主体的份额（甲公司对该结构化主体不具有控制、共同控制或重大影...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202307/t20230717_3896759.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-078.html.md,78,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：某企业对职工实行股权激励计划，并约定了服务期和业绩条件。在等待期内，某已参加该...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/gfzzsswd/202307/t20230717_3896761.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-079.html.md,79,11,cas-11,concepts/accounting-standards/cas-11,url-category-slug,high,
implementation_qa,实施问答,问：对于企业内部数据资源研究开发项目的支出，应当如何对其开发阶段有关支出资本化的条...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/sjzykjclsswd/202410/t20241030_3946594.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-080.html.md,80,6,cas-06,concepts/accounting-standards/cas-06,title-topic-keyword,medium,
implementation_qa,实施问答,问：对于一项同时包含主险和附加险的保险合同，企业应当如何确定该合同的主险和附加险是...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/xbxhtsswd/202501/t20250110_3951457.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-081.html.md,81,25,cas-25,concepts/accounting-standards/cas-25,url-category-slug,high,
implementation_qa,实施问答,问：企业在评估保险合同是否为具有直接参与分红特征的保险合同时，如何确定评估时点、评...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/xbxhtsswd/202501/t20250110_3951460.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-082.html.md,82,25,cas-25,concepts/accounting-standards/cas-25,url-category-slug,high,
implementation_qa,实施问答,问：甲公司持有某大厦写字楼（含玻璃幕墙），甲公司按照《企业会计准则第4号——固定资产...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/gdzczzsswd/202504/t20250417_3962188.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-083.html.md,83,4,cas-04,concepts/accounting-standards/cas-04,title-standard-number,high,
implementation_qa,实施问答,问：甲公司按照《企业会计准则第6号——无形资产》、《企业会计准则解释第15号》等规定，...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/wxzczzsswd/202504/t20250417_3962191.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-084.html.md,84,6,cas-06,concepts/accounting-standards/cas-06,title-standard-number,high,15
implementation_qa,实施问答,问：甲公司2×24年度按照法律法规要求应补缴2×23年度企业所得税税款500万元。甲公司根据...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/kjzckjgjbgzzsswd/202504/t20250417_3962193.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-085.html.md,85,28,cas-28,concepts/accounting-standards/cas-28,url-category-slug,high,
implementation_qa,实施问答,问：企业对于期限在一年或一个营业周期以上的保证类质量保证形成的预计负债，如何区分流...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/cwbblbzzsswd/202504/t20250417_3962195.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-086.html.md,86,30,cas-30,concepts/accounting-standards/cas-30,url-category-slug,high,
implementation_qa,实施问答,问：企业在期货交易场所频繁买卖标准仓单（即由交割库开具并经期货交易场所登记的标准化...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202507/t20250703_3967195.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-087.html.md,87,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：对于包含导致合同现金流量时间分布或金额变动的或有特征条款的金融资产，企业应当如...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202604/t20260430_3988923.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-088.html.md,88,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：甲银行委托信托公司设立资产证券化信托计划，将不良贷款转让给该信托计划，作为发行...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jrgjzzss/202604/t20260430_3988924.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-089.html.md,89,22,cas-22,concepts/accounting-standards/cas-22,url-category-slug,high,
implementation_qa,实施问答,问：根据《关于加强万能型人身保险监管有关事项的通知》（金规〔2025〕14号）计提特别储...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/xbxhtsswd/202604/t20260430_3988925.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-090.html.md,90,25,cas-25,concepts/accounting-standards/cas-25,url-category-slug,high,
implementation_qa,实施问答,问：保险公司改变保险合同负债计量所采用的折现率的确定方法，如将“自上而下的方法”修...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/xbxhtsswd/202604/t20260430_3988926.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-091.html.md,91,25,cas-25,concepts/accounting-standards/cas-25,url-category-slug,high,
implementation_qa,实施问答,问：对于适用《企业会计准则第25号——保险合同》（财会〔2020〕20号，以下简称新保险合...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/xbxhtsswd/202604/t20260430_3988927.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-092.html.md,92,25,cas-25,concepts/accounting-standards/cas-25,title-standard-number,high,
implementation_qa,实施问答,问：乙公司为中国境内非上市保险企业。甲公司持有乙公司30%股权，对乙公司采用权益法核算...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/cqgqtzzzsswd/202606/t20260618_3991862.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-093.html.md,93,2,cas-02,concepts/accounting-standards/cas-02,url-category-slug,high,
implementation_qa,实施问答,问：投资方的联营企业作为合并方发生同一控制下企业合并的情况下，依据同一控制下企业合...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/cqgqtzzzsswd/202606/t20260618_3991863.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-094.html.md,94,2,cas-02,concepts/accounting-standards/cas-02,url-category-slug,high,
implementation_qa,实施问答,问：甲公司主要从事某材料的生产，于2×25年9月1日在乙经济开发区投资建设某项目，并与乙...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/zfbzzzsswd/202606/t20260618_3991864.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-095.html.md,95,16,cas-16,concepts/accounting-standards/cas-16,url-category-slug,high,
implementation_qa,实施问答,新矿产资源法下探矿权专门借款费用资本化问题,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jkwd/202606/t20260618_3991865.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-096.html.md,96,17,cas-17,concepts/accounting-standards/cas-17,url-category-slug,high,
implementation_qa,实施问答,问：甲公司委托乙设备生产商建造大型定制专用设备，定制周期超过1年，设备到场后在甲公司...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/jkwd/202606/t20260618_3991866.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-097.html.md,97,17,cas-17,concepts/accounting-standards/cas-17,url-category-slug,high,
implementation_qa,实施问答,问：非同一控制下企业合并中涉及的补偿性资产与或有对价之间的区别是什么？,https://kjs.mof.gov.cn/zt/kjzzss/sswd/qyhbzzsswd/202606/t20260618_3991867.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-098.html.md,98,20,cas-20,concepts/accounting-standards/cas-20,url-category-slug,high,
implementation_qa,实施问答,问：甲公司处置其唯一子公司并丧失控制权，在处置子公司当期仍应编制合并财务报表，但在...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/hbcwbbzzsswd/202606/t20260618_3991868.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-099.html.md,99,33,cas-33,concepts/accounting-standards/cas-33,url-category-slug,high,
implementation_qa,实施问答,问：《中华人民共和国增值税法》（以下简称增值税法）2026年1月1日起施行后，一般用电企...,https://kjs.mof.gov.cn/zt/kjzzss/sswd/qtwd/202606/t20260618_3991869.htm,raw/standards/accounting/implementation-qa-pages-v2/qa-100.html.md,100,,unmapped,,unmapped,low,
other_rule,其他规定,关于修订印发2018年度金融企业财务报表格式的通知,https://kjs.mof.gov.cn/gongzuotongzhi/201812/t20181227_3109872.htm,raw/standards/accounting/other-rules-pages/001-关于修订印发2018年度金融企业财务报表格式的通知.html,1,,unmapped,,unmapped,low,
other_rule,其他规定,关于印发《企业产品成本核算制度（试行）》的通知,https://kjs.mof.gov.cn/zhengcefabu/201309/t20130906_986492.htm,raw/standards/accounting/other-rules-pages/002-关于印发-企业产品成本核算制度-试行-的通知.html,2,,unmapped,,unmapped,low,
other_rule,其他规定,关于印发《农业保险大灾风险准备金会计处理规定》的通知,https://kjs.mof.gov.cn/zhengcefabu/201403/t20140307_1052943.htm,raw/standards/accounting/other-rules-pages/003-关于印发-农业保险大灾风险准备金会计处理规定-的通知.html,3,,unmapped,,unmapped,low,
other_rule,其他规定,关于印发《金融负债与权益工具的区分及相关会计处理规定》的通知,https://kjs.mof.gov.cn/zhengcefabu/201403/t20140321_1057952.htm,raw/standards/accounting/other-rules-pages/004-关于印发-金融负债与权益工具的区分及相关会计处理规定-的通知.html,4,37,cas-37,concepts/accounting-standards/cas-37,title-topic-keyword,medium,
other_rule,其他规定,关于印发《企业产品成本核算制度——石油石化行业》的通知,https://kjs.mof.gov.cn/zhengcefabu/201412/t20141229_1173216.htm,raw/standards/accounting/other-rules-pages/005-关于印发-企业产品成本核算制度-石油石化行业-的通知.html,5,,unmapped,,unmapped,low,
other_rule,其他规定,关于印发《企业产品成本核算制度——钢铁行业》的通知,https://kjs.mof.gov.cn/zhengcefabu/201511/t20151130_1590105.htm,raw/standards/accounting/other-rules-pages/006-关于印发-企业产品成本核算制度-钢铁行业-的通知.html,6,,unmapped,,unmapped,low,
other_rule,其他规定,关于印发《规范“三去一降一补”有关业务的会计处理规定》的通知,https://kjs.mof.gov.cn/zhengcefabu/201609/t20160927_2428006.htm,raw/standards/accounting/other-rules-pages/007-关于印发-规范“三去一降一补”有关业务的会计处理规定-的通知.html,7,,unmapped,,unmapped,low,
other_rule,其他规定,关于印发《企业产品成本核算制度——煤炭行业》的通知,https://kjs.mof.gov.cn/zhengcefabu/201610/t20161027_2445062.htm,raw/standards/accounting/other-rules-pages/008-关于印发-企业产品成本核算制度-煤炭行业-的通知.html,8,,unmapped,,unmapped,low,
other_rule,其他规定,关于印发《增值税会计处理规定》的通知,https://kjs.mof.gov.cn/zhengcefabu/201612/t20161212_2479869.htm,raw/standards/accounting/other-rules-pages/009-关于印发-增值税会计处理规定-的通知.html,9,,unmapped,,unmapped,low,
other_rule,其他规定,关于印发《企业破产清算有关会计处理规定》的通知,https://kjs.mof.gov.cn/zhengcefabu/201612/t20161227_2505655.htm,raw/standards/accounting/other-rules-pages/010-关于印发-企业破产清算有关会计处理规定-的通知.html,10,,unmapped,,unmapped,low,
other_rule,其他规定,关于保险公司执行新金融工具相关会计准则有关过渡办法的通知,https://kjs.mof.gov.cn/zhengcefabu/201707/t20170705_2638917.htm,raw/standards/accounting/other-rules-pages/011-关于保险公司执行新金融工具相关会计准则有关过渡办法的通知.html,11,,unmapped,,unmapped,low,
other_rule,其他规定,关于印发《企业产品成本核算制度——电网经营行业》的通知,https://kjs.mof.gov.cn/zhengcefabu/201801/t20180119_2798185.htm,raw/standards/accounting/other-rules-pages/012-关于印发-企业产品成本核算制度-电网经营行业-的通知.html,12,,unmapped,,unmapped,low,
other_rule,其他规定,关于印发《知识产权相关会计信息披露规定》的通知,https://kjs.mof.gov.cn/zhengcefabu/201811/t20181113_3065822.htm,raw/standards/accounting/other-rules-pages/013-关于印发-知识产权相关会计信息披露规定-的通知.html,13,,unmapped,,unmapped,low,
other_rule,其他规定,关于印发《永续债相关会计处理的规定》的通知,https://kjs.mof.gov.cn/zhengcefabu/201901/t20190130_3138955.htm,raw/standards/accounting/other-rules-pages/014-关于印发-永续债相关会计处理的规定-的通知.html,14,,unmapped,,unmapped,low,
other_rule,其他规定,关于修订印发2019年度一般企业财务报表格式的通知,https://kjs.mof.gov.cn/zhengcefabu/201905/t20190510_3254992.htm,raw/standards/accounting/other-rules-pages/015-关于修订印发2019年度一般企业财务报表格式的通知.html,15,,unmapped,,unmapped,low,
other_rule,其他规定,关于修订印发合并财务报表格式（2019版）的通知,https://kjs.mof.gov.cn/zhengcefabu/201909/t20190927_3394088.htm,raw/standards/accounting/other-rules-pages/016-关于修订印发合并财务报表格式-2019版-的通知.html,16,33,cas-33,concepts/accounting-standards/cas-33,title-topic-keyword,medium,
other_rule,其他规定,关于印发《碳排放权交易有关会计处理暂行规定》的通知,https://kjs.mof.gov.cn/zhengcefabu/201912/t20191223_3448268.htm,raw/standards/accounting/other-rules-pages/017-关于印发-碳排放权交易有关会计处理暂行规定-的通知.html,17,,unmapped,,unmapped,low,
other_rule,其他规定,关于印发《新冠肺炎疫情相关租金减让会计处理规定》的通知,https://kjs.mof.gov.cn/zhengcefabu/202006/t20200624_3538070.htm,raw/standards/accounting/other-rules-pages/018-关于印发-新冠肺炎疫情相关租金减让会计处理规定-的通知.html,18,,unmapped,,unmapped,low,
other_rule,其他规定,关于印发《企业产品成本核算制度——油气管网行业》的通知,https://kjs.mof.gov.cn/zhengcefabu/202110/t20211008_3756964.htm,raw/standards/accounting/other-rules-pages/019-关于印发-企业产品成本核算制度-油气管网行业-的通知.html,19,,unmapped,,unmapped,low,
other_rule,其他规定,关于印发《企业数据资源相关会计处理暂行规定》的通知,https://kjs.mof.gov.cn/zhengcefabu/202308/t20230821_3903354.htm,raw/standards/accounting/other-rules-pages/020-关于印发-企业数据资源相关会计处理暂行规定-的通知.html,20,6,cas-06,concepts/accounting-standards/cas-06,title-topic-keyword,medium,
other_rule,其他规定,关于进一步贯彻落实新保险合同会计准则的通知,https://kjs.mof.gov.cn/zhengcefabu/202506/t20250612_3965538.htm,raw/standards/accounting/other-rules-pages/021-关于进一步贯彻落实新保险合同会计准则的通知.html,21,25,cas-25,concepts/accounting-standards/cas-25,title-topic-keyword,medium,
other_rule,其他规定,关于印发《地方政府专项债券相关业务会计处理暂行规定》的通知,https://kjs.mof.gov.cn/zhengcefabu/202509/t20250904_3971510.htm,raw/standards/accounting/other-rules-pages/022-关于印发-地方政府专项债券相关业务会计处理暂行规定-的通知.html,22,,unmapped,,unmapped,low,
