"Title","Url","LocalFile"
"问：对于企业内部数据资源研究开发项目的支出，应当如何对其开发阶段有关支出资本化的条件进行判断？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/sjzykjclsswd/202410/t20241030_3946594.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\135-问：对于企业内部数据资源研究开发项目的支出-应当如何对其开发阶段有关支出资本化的条件进行判断？.html"
"问：企业在执行《企业会计准则第14号——收入》（财会〔2017〕22号）时，对于给予客户的现金折扣应当如何进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/srzzsswd/202012/t20201211_3634029.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\136-问：企业在执行-企业会计准则第14号-收入-财会〔2017〕22号-时-对于给予客户的现金折扣应当如何进行会计处理？.html"
"问：企业在执行《企业会计准则第14号——收入》（财会〔2017〕22号）时，对于因转让商品收到的预收款及相关增值税应当使用什么会计科目？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/srzzsswd/202012/t20201211_3634031.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\137-问：企业在执行-企业会计准则第14号-收入-财会〔2017〕22号-时-对于因转让商品收到的预收款及相关增值税应当使用什么会计科目？.html"
"问：合同资产发生减值的，应当计入哪个会计科目？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/srzzsswd/202012/t20201211_3634035.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\138-问：合同资产发生减值的-应当计入哪个会计科目？.html"
"问：已执行《企业会计准则第22号——金融工具确认和计量》（财会〔2017〕7号）的企业，在首次执行《企业会计准则第14号——收入》（财会〔2017〕22号）时，是否需要对新产生的应收账款或合同资产的预期信用损失进行追溯调整？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/srzzsswd/202012/t20201211_3634036.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\139-问：已执行-企业会计准则第22号-金融工具确认和计量-财会〔2017〕7号-的企业-在首次执行-企业会计准则第14号-收入-财会〔2017〕22号-时-是否需要对新产生的应收账款或合同资产的预期信用损失进行追溯调整？.html"
"问：企业为了履行收入合同而从事的运输活动，如果该运输活动不构成单项履约义务，相关运输成本作为合同履约成本，对合同履约成本进行摊销计入损益时如何在利润表中列示？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/srzzsswd/202111/t20211102_3762833.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\140-问：企业为了履行收入合同而从事的运输活动-如果该运输活动不构成单项履约义务-相关运输成本作为合同履约成本-对合同履约成本进行摊销计入损益时如何在利润表中列示？.html"
"问：外币预收账款和预付账款是货币性项目还是非货币性项目，上述项目在资产负债表日是否会产生汇兑损益？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/wbzs/202103/t20210302_3664191.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\141-问：外币预收账款和预付账款是货币性项目还是非货币性项目-上述项目在资产负债表日是否会产生汇兑损益？.html"
"问：甲公司按照《企业会计准则第6号——无形资产》、《企业会计准则解释第15号》等规定，已将不满足资本化条件的研发支出（包括研发样机的相关支出）全部作费用化处理，计入了当期研发费用。此后期间，甲公司与有意愿购买研发样机的客户签订销售合同并实现了销售。在签订销售合同或者销售研发样机时，甲公司是否可将以前期间已费用化的研发样机支出金额从本期研发费用中冲回，再转入存货（如果尚未销售）或营业成本（如果已经销售）？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/wxzczzsswd/202504/t20250417_3962191.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\142-问：甲公司按照-企业会计准则第6号-无形资产-企业会计准则解释第15号-等规定-已将不满足资本化条件的研发支出-包括研发样机的相关支出-全部作费用化处理-计入了当期研发费用。此后期间-甲公司与有意愿购买研发样机的客户签订销售合同并实现了销售.html"
"问：对于一项同时包含主险和附加险的保险合同，企业应当如何确定该合同的主险和附加险是否应当分拆？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/xbxhtsswd/202501/t20250110_3951457.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\143-问：对于一项同时包含主险和附加险的保险合同-企业应当如何确定该合同的主险和附加险是否应当分拆？.html"
"问：企业在评估保险合同是否为具有直接参与分红特征的保险合同时，如何确定评估时点、评估单元以及未来现金流量可能的情景？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/xbxhtsswd/202501/t20250110_3951460.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\144-问：企业在评估保险合同是否为具有直接参与分红特征的保险合同时-如何确定评估时点-评估单元以及未来现金流量可能的情景？.html"
"问：根据《关于加强万能型人身保险监管有关事项的通知》（金规〔2025〕14号）计提特别储备的万能险产品，是否属于具有直接参与分红特征的保险合同？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/xbxhtsswd/202604/t20260430_3988925.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\145-问：根据-关于加强万能型人身保险监管有关事项的通知-金规〔2025〕14号-计提特别储备的万能险产品-是否属于具有直接参与分红特征的保险合同？.html"
"问：保险公司改变保险合同负债计量所采用的折现率的确定方法，如将“自上而下的方法”修改为“自下而上的方法”，在不存在前期差错的情况下，应当按照会计估计变更还是会计政策变更进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/xbxhtsswd/202604/t20260430_3988926.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\146-问：保险公司改变保险合同负债计量所采用的折现率的确定方法-如将“自上而下的方法”修改为“自下而上的方法”-在不存在前期差错的情况下-应当按照会计估计变更还是会计政策变更进行会计处理？.html"
"问：对于适用《企业会计准则第25号——保险合同》（财会〔2020〕20号，以下简称新保险合同准则）的保险合同所产生的应收保费、保单贷款、摊回赔款及费用等应收款项，企业是否应当按照《企业会计准则第22号——金融工具确认和计量》中的预期信用损失法进行减值会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/xbxhtsswd/202604/t20260430_3988927.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\147-问：对于适用-企业会计准则第25号-保险合同-财会〔2020〕20号-以下简称新保险合同准则-的保险合同所产生的应收保费-保单贷款-摊回赔款及费用等应收款项-企业是否应当按照-企业会计准则第22号-金融工具确认和计量-中的预期信用损失法进行.html"
"问：执行企业会计准则的企业应当如何对增值税期末留抵退税业务相关现金流量进行列示？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/xjllbzzsswd/202206/t20220621_3819699.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\148-问：执行企业会计准则的企业应当如何对增值税期末留抵退税业务相关现金流量进行列示？.html"
"问：执行《小企业会计准则》的企业作为个人所得税的扣缴义务人，根据《中华人民共和国个人所得税法》收到的扣缴税款手续费，应当如何进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/xqykjzzsswd/202111/t20211102_3762844.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\149-问：执行-小企业会计准则-的企业作为个人所得税的扣缴义务人-根据-中华人民共和国个人所得税法-收到的扣缴税款手续费-应当如何进行会计处理？.html"
"问：执行《小企业会计准则》的企业应当如何对增值税期末留抵退税业务相关现金流量进行列示？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/xqykjzzsswd/202206/t20220621_3819702.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\150-问：执行-小企业会计准则-的企业应当如何对增值税期末留抵退税业务相关现金流量进行列示？.html"
"问：上市公司乙公司是甲公司的联营企业，甲公司对乙公司的长期股权投资采用权益法核算。乙公司股价于2×22年出现明显下跌，2×22年12月31日，乙公司股票价值远低于乙公司净资产的账面价值。2×22年12月31日，甲公司对乙公司的长期股权投资是否存在减值迹象？如果存在减值迹象，是否可以直接采用乙公司股价计算作为该长期股权投资的可收回金额？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/zcjzzzsswd/202307/t20230710_3895086.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\151-问：上市公司乙公司是甲公司的联营企业-甲公司对乙公司的长期股权投资采用权益法核算。乙公司股价于2×22年出现明显下跌-2×22年12月31日-乙公司股票价值远低于乙公司净资产的账面价值。2×22年12月31日-甲公司对乙公司的长期股权投资是.html"
"问：企业合并所形成的商誉应当自购买日起按照合理的方法分摊至相关的资产组或资产组组合，结合与其相关的资产组或者资产组组合进行减值测试，这些被分摊商誉的资产组或者资产组组合应当符合什么基本条件？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/zcjzzzsswd/202307/t20230710_3895087.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\152-问：企业合并所形成的商誉应当自购买日起按照合理的方法分摊至相关的资产组或资产组组合-结合与其相关的资产组或者资产组组合进行减值测试-这些被分摊商誉的资产组或者资产组组合应当符合什么基本条件？.html"
"问：甲公司租赁某物业，租赁期为5年，每3个月支付一次租金。为支持甲公司经营发展，当地政府为甲公司提供租金扶持补贴，甲公司在每3个月支付租金后向政府提交租金支付凭证等申请文件，政府审核通过后发放相应3个月的租金扶持补贴。甲公司收到的上述租金扶持补贴应当作为与资产相关的政府补助还是与收益相关的政府补助进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/zfbzzzsswd/202206/t20220621_3819697.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\153-问：甲公司租赁某物业-租赁期为5年-每3个月支付一次租金。为支持甲公司经营发展-当地政府为甲公司提供租金扶持补贴-甲公司在每3个月支付租金后向政府提交租金支付凭证等申请文件-政府审核通过后发放相应3个月的租金扶持补贴。甲公司收到的上述租金扶.html"
"问：甲公司主要从事某材料的生产，于2×25年9月1日在乙经济开发区投资建设某项目，并与乙经济开发区管委会签订了项目投资协议书。其中约定：“为加快项目建设进度，乙经济开发区管委会在甲公司项目地基完工、厂房全部封顶两个节点分别给予甲公司建设进度奖励600万元，合计1200万元。如果甲公司项目在2×26年9月1日前未完成厂房全部封顶，每延迟1个月则扣除尚未兑现的建设进度奖励资金的10%，直至全部扣减完毕”。奖励扶持政策中未对公司收到奖励资金后的使用用途或方向作出限制。甲公司对于收到的上述建设进度奖励应分类为与资产相关的政府补助还是与收益相关的政府补助？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/zfbzzzsswd/202606/t20260618_3991864.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\154-问：甲公司主要从事某材料的生产-于2×25年9月1日在乙经济开发区投资建设某项目-并与乙经济开发区管委会签订了项目投资协议书。其中约定：“为加快项目建设进度-乙经济开发区管委会在甲公司项目地基完工-厂房全部封顶两个节点分别给予甲公司建设进度.html"
"问：承租人偿还租赁负债本金和利息、支付预付租金以及租赁保证金所支付的现金在现金流量表中应当如何列报？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/zlzzsswd/202104/t20210425_3691861.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\155-问：承租人偿还租赁负债本金和利息-支付预付租金以及租赁保证金所支付的现金在现金流量表中应当如何列报？.html"
"问：承租人发生的租赁资产改良支出及其导致的预计复原支出应当如何进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/zlzzsswd/202104/t20210425_3691863.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\156-问：承租人发生的租赁资产改良支出及其导致的预计复原支出应当如何进行会计处理？.html"
"问：租赁期不超过12个月且包含购买选择权的租赁是否属于短期租赁？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/zlzzsswd/202104/t20210425_3691864.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\157-问：租赁期不超过12个月且包含购买选择权的租赁是否属于短期租赁？.html"
"问：承租人与出租人签订租赁期为1年的租赁合同，能否简单认定该租赁为短期租赁？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/zlzzsswd/202106/t20210610_3717408.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\158-问：承租人与出租人签订租赁期为1年的租赁合同-能否简单认定该租赁为短期租赁？.html"
"《新冠肺炎疫情相关租金减让会计处理规定》简化处理方法适用问答","https://kjs.mof.gov.cn/zt/kjzzss/sswd/zlzzsswd/202205/t20220527_3813704.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\159-新冠肺炎疫情相关租金减让会计处理规定-简化处理方法适用问答.html"
"问：债务人以存货清偿债务方式进行的债务重组，是否应当作为存货销售进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/zwcz/202103/t20210302_3664186.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\160-问：债务人以存货清偿债务方式进行的债务重组-是否应当作为存货销售进行会计处理？.html"
"问：债务重组的方式主要包括债务人以资产清偿债务、将债务转为权益工具、修改其他条款，以及前述一种以上方式的组合。企业如何判断所进行的债务重组是否属于将债务转为权益工具（“债转股”）方式？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/zwcz/202103/t20210302_3664187.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\161-问：债务重组的方式主要包括债务人以资产清偿债务-将债务转为权益工具-修改其他条款-以及前述一种以上方式的组合。企业如何判断所进行的债务重组是否属于将债务转为权益工具-“债转股”-方式？.html"
"问：债务人能否在债务重组合同签署时确认债务重组损益？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/zwcz/202103/t20210302_3664190.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\162-问：债务人能否在债务重组合同签署时确认债务重组损益？.html"
"问：债权人和债务人以资产清偿债务方式进行债务重组的，债权人初始确认受让非金融资产时，应以放弃债权的公允价值和可直接归属于受让资产的其他成本作为受让资产初始计量成本。应当如何理解放弃债权公允价值与受让资产公允价值之间的关系？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/zwcz/202104/t20210425_3691695.htm","D:\ai-audit\knowledge-base\CPA-ZH\raw\standards\accounting\implementation-qa-pages\163-问：债权人和债务人以资产清偿债务方式进行债务重组的-债权人初始确认受让非金融资产时-应以放弃债权的公允价值和可直接归属于受让资产的其他成本作为受让资产初始计量成本。应当如何理解放弃债权公允价值与受让资产公允价值之间的关系？.html"
