article_id,title,source_role,parent_url,attachment_url,original_path,markdown_path,sha256,content_type,extraction_engine,extraction_status,classification,note
,1.,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829751229.pdf,raw/_archive/standards/audit/pdfs/029-1..pdf,raw/standards/audit/pdfs/029-1..pdf.md,abf16f2dd012c2cb90b0df22534fc39f56f6b818332d9ff93afff373324e3b17,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,2.,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829761978.pdf,raw/_archive/standards/audit/pdfs/030-2..pdf,raw/standards/audit/pdfs/030-2..pdf.md,2974f9a93123e078924da6dfb199a47823c717beb3be71efeb515fedc6801e5d,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,3.,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829795889.pdf,raw/_archive/standards/audit/pdfs/031-3..pdf,raw/standards/audit/pdfs/031-3..pdf.md,7da15fa46f2504c1386830f770d17810c113628843e1e0dcd493a88e829a743e,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,5.,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829810662.pdf,raw/_archive/standards/audit/pdfs/032-5..pdf,raw/standards/audit/pdfs/032-5..pdf.md,2867462b620fb1ae3f1306e13444016fa284e1e29244b7667dc7890abbb39c1c,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,《中国注册会计师审计准则第1131号——审计工作底稿》应用指南,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829814511.pdf,raw/_archive/standards/audit/pdfs/033-中国注册会计师审计准则第1131号-审计工作底稿-应用指南.pdf,raw/standards/audit/pdfs/033-中国注册会计师审计准则第1131号-审计工作底稿-应用指南.pdf.md,8dcbe431f2e3c66edbb7b227e8887e6b9cf54130edca6d983bd10d956be16046,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,6.,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829831391.pdf,raw/_archive/standards/audit/pdfs/034-6..pdf,raw/standards/audit/pdfs/034-6..pdf.md,2d5726b6cc2393b08220ce5d8c194fa859c526bbd6d0ad0cd67c5136f7c68661,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,《中国注册会计师审计准则第1151号——与治理层的沟通》应用指南,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829843768.pdf,raw/_archive/standards/audit/pdfs/035-中国注册会计师审计准则第1151号-与治理层的沟通-应用指南.pdf,raw/standards/audit/pdfs/035-中国注册会计师审计准则第1151号-与治理层的沟通-应用指南.pdf.md,aa4515859225fb1c2ad6c38c1c656cb43e44e058a30dfb044fd571ffe7f499b1,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,8.,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829855413.pdf,raw/_archive/standards/audit/pdfs/036-8..pdf,raw/standards/audit/pdfs/036-8..pdf.md,e55a2ac3e3951cc743304164c880e100a1d7d02ba13513b8ece5d2efbc48596b,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,《中国注册会计师审计准则第1201号——计划审计工作》应用指南,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829856643.pdf,raw/_archive/standards/audit/pdfs/037-中国注册会计师审计准则第1201号-计划审计工作-应用指南.pdf,raw/standards/audit/pdfs/037-中国注册会计师审计准则第1201号-计划审计工作-应用指南.pdf.md,2e42801bf932a40bdbc60ce4f7dbdbaa4dbf55090b97170300dd52491ecbaa55,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,10.,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829863868.pdf,raw/_archive/standards/audit/pdfs/038-10..pdf,raw/standards/audit/pdfs/038-10..pdf.md,e6eb643df16aff5973959398aa5c773adc1ccdc1331ae7d5f18a1b6f0d143404,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,《中国注册会计师审计准则第1241号——对被审计单位使用服务机构的考虑》 应用指南,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829879332.pdf,raw/_archive/standards/audit/pdfs/039-中国注册会计师审计准则第1241号-对被审计单位使用服务机构的考虑-应用指南.pdf,raw/standards/audit/pdfs/039-中国注册会计师审计准则第1241号-对被审计单位使用服务机构的考虑-应用指南.pdf.md,5117f65521272b5a1d84b6f771f77e79274ac7d9a437dd95e20fb42119095aa6,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,《中国注册会计师审计准则第1251号——评价审计过程中识别出的错报》应用指南,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829885045.pdf,raw/_archive/standards/audit/pdfs/040-中国注册会计师审计准则第1251号-评价审计过程中识别出的错报-应用指南.pdf,raw/standards/audit/pdfs/040-中国注册会计师审计准则第1251号-评价审计过程中识别出的错报-应用指南.pdf.md,df6e2a252ebf62806b3f168322fb3bd51cee50125a76982f63fce81901855a09,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,13.,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829897530.pdf,raw/_archive/standards/audit/pdfs/041-13..pdf,raw/standards/audit/pdfs/041-13..pdf.md,fb7fbb43798704f7cc0499d2fdc1b0463f5351b994a9e35ac695bc72c2973ae8,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,《中国注册会计师审计准则第1311号——对存货、诉讼和索赔、分部信息等特定项目获取审计证据的具体考虑》应用指南,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829902598.pdf,raw/_archive/standards/audit/pdfs/042-中国注册会计师审计准则第1311号-对存货-诉讼和索赔-分部信息等特定项目获取审计证据的具体考虑-应用指南.pdf,raw/standards/audit/pdfs/042-中国注册会计师审计准则第1311号-对存货-诉讼和索赔-分部信息等特定项目获取审计证据的具体考虑-应用指南.pdf.md,e96aba146af766fcc1059e8b9f94d39c4e9a3d70d16f969692176376f290dc28,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,《中国注册会计师审计准则第1313号——分析程序》应用指南,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829914094.pdf,raw/_archive/standards/audit/pdfs/043-中国注册会计师审计准则第1313号-分析程序-应用指南.pdf,raw/standards/audit/pdfs/043-中国注册会计师审计准则第1313号-分析程序-应用指南.pdf.md,4db6788404f5768b3d080167f44a0d07bb388f4121a482f025502be595e0e4be,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,《中国注册会计师审计准则第1312号——函证》应用指南,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829914284.pdf,raw/_archive/standards/audit/pdfs/044-中国注册会计师审计准则第1312号-函证-应用指南.pdf,raw/standards/audit/pdfs/044-中国注册会计师审计准则第1312号-函证-应用指南.pdf.md,342dd1ebb5dff4a394601a5dc83b9790a92dff0c17875d2604de2613750dbf19,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,《中国注册会计师审计准则第1314号——审计抽样》应用指南,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829928436.pdf,raw/_archive/standards/audit/pdfs/045-中国注册会计师审计准则第1314号-审计抽样-应用指南.pdf,raw/standards/audit/pdfs/045-中国注册会计师审计准则第1314号-审计抽样-应用指南.pdf.md,105776a55d3ff98765d35af1e7c7b0dfefaa879101e8dc1f26eafbe0d97535fa,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,《中国注册会计师审计准则第1323号——关联方》应用指南,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829939171.pdf,raw/_archive/standards/audit/pdfs/046-中国注册会计师审计准则第1323号-关联方-应用指南.pdf,raw/standards/audit/pdfs/046-中国注册会计师审计准则第1323号-关联方-应用指南.pdf.md,270953f41a61f55c0f2bf9651f29681cc8c558f46c15856cf74e16a3c78cd12b,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,19.,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829949768.pdf,raw/_archive/standards/audit/pdfs/047-19..pdf,raw/standards/audit/pdfs/047-19..pdf.md,c3ed36681b79da92abbd8c588c5f262230a814218df08a426fa544e03698e812,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,20.,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829958530.pdf,raw/_archive/standards/audit/pdfs/048-20..pdf,raw/standards/audit/pdfs/048-20..pdf.md,66b770b335ceea64833a331ae103ce6f17d6170539a8b35f2b0b047d1a39309a,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,21.,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829966698.pdf,raw/_archive/standards/audit/pdfs/049-21..pdf,raw/standards/audit/pdfs/049-21..pdf.md,28278eb148af420a5b5bbb68f2eb97272ffcb284cbc9a9336cacfd46af8d2fe2,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,《中国注册会计师审计准则第1411号——利用内部审计人员的工作》应用指南,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829975037.pdf,raw/_archive/standards/audit/pdfs/050-中国注册会计师审计准则第1411号-利用内部审计人员的工作-应用指南.pdf,raw/standards/audit/pdfs/050-中国注册会计师审计准则第1411号-利用内部审计人员的工作-应用指南.pdf.md,d48fc528880156d1281cc3b165d51e715d4bc688b37790ee3cf1592115f1dc28,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,《中国注册会计师审计准则第1421号——利用专家的工作》应用指南,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829987808.pdf,raw/_archive/standards/audit/pdfs/051-中国注册会计师审计准则第1421号-利用专家的工作-应用指南.pdf,raw/standards/audit/pdfs/051-中国注册会计师审计准则第1421号-利用专家的工作-应用指南.pdf.md,ae14b7cc739156a7138ce6875d151681cf1b3d891b058e24347f1c05977e6f85,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,24.,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260829998950.pdf,raw/_archive/standards/audit/pdfs/052-24..pdf,raw/standards/audit/pdfs/052-24..pdf.md,3e59dda01b43ecc2d7b8de337602a492485782757d1677e6653119ffcf37d88a,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,《中国注册会计师审计准则第1504号——在审计报告中沟通关键审计事项》应用指南,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260830000588.pdf,raw/_archive/standards/audit/pdfs/053-中国注册会计师审计准则第1504号-在审计报告中沟通关键审计事项-应用指南.pdf,raw/standards/audit/pdfs/053-中国注册会计师审计准则第1504号-在审计报告中沟通关键审计事项-应用指南.pdf.md,2e53ff1b2434748144f7a1cc8ebd1d14fc61feca3caf10e5ad2deb37e6ea3d55,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,《中国注册会计师审计准则第1521号——注册会计师对其他信息的责任》应用指南,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260830018705.pdf,raw/_archive/standards/audit/pdfs/054-中国注册会计师审计准则第1521号-注册会计师对其他信息的责任-应用指南.pdf,raw/standards/audit/pdfs/054-中国注册会计师审计准则第1521号-注册会计师对其他信息的责任-应用指南.pdf.md,06cdc8f40323f74a2d7db55d73d8cedf2093cf15dba2eb65a6006bdc6f5c941e,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,28.,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260830058574.pdf,raw/_archive/standards/audit/pdfs/055-28..pdf,raw/standards/audit/pdfs/055-28..pdf.md,665877b4701e97c18f91c42309811bf2b0267769cacbcff953b50afde9a82ea0,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,29.,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260830069330.pdf,raw/_archive/standards/audit/pdfs/056-29..pdf,raw/standards/audit/pdfs/056-29..pdf.md,806617e8baf39685c5512530a4c70b9a87fe6783955ed69ad14691e9e7365d73,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,30.,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260830082970.pdf,raw/_archive/standards/audit/pdfs/057-30..pdf,raw/standards/audit/pdfs/057-30..pdf.md,4d7e2e35fbdbe0aee8aaddc99d4515e7982d3a059715f6c2d66b403d35983cde,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,《中国注册会计师审阅准则第2101号——财务报表审阅》应用指南,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260830099522.pdf,raw/_archive/standards/audit/pdfs/058-中国注册会计师审阅准则第2101号-财务报表审阅-应用指南.pdf,raw/standards/audit/pdfs/058-中国注册会计师审阅准则第2101号-财务报表审阅-应用指南.pdf.md,66b5526b0af96d0556e85e2e0920ad21b055fb137a80f4091ee5e6d7f2428b5d,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,32.,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260830111508.pdf,raw/_archive/standards/audit/pdfs/059-32..pdf,raw/standards/audit/pdfs/059-32..pdf.md,9b54984fd499e98041e49260d9c328e6973b14854cb9811dfe24f35bd7e7136e,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,《中国注册会计师相关服务准则第4101号——对财务信息执行商定程序》应用指南,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260830137521.pdf,raw/_archive/standards/audit/pdfs/060-中国注册会计师相关服务准则第4101号-对财务信息执行商定程序-应用指南.pdf,raw/standards/audit/pdfs/060-中国注册会计师相关服务准则第4101号-对财务信息执行商定程序-应用指南.pdf.md,e8d4481b4054d07c3fda1f2629448b83ee5209355057119dcde504601ccbe700,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,34.,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020230410260830147497.pdf,raw/_archive/standards/audit/pdfs/061-34..pdf,raw/standards/audit/pdfs/061-34..pdf.md,e1771a3928b6dc543909fb69815121ec551aaa47c605cd0ba49b7ec537cfc4a9,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
,《中国注册会计师审计准则第1602号——验资》应用指南,substantive-attachment,,https://www.cicpa.org.cn/xxfb/tzgg/202304/W020240305344205067886.pdf,raw/_archive/standards/audit/pdfs/062-中国注册会计师审计准则第1602号-验资-应用指南.pdf,raw/standards/audit/pdfs/062-中国注册会计师审计准则第1602号-验资-应用指南.pdf.md,deb4c2c7f36bdc1cb5c56146020d5ec12772a0285bd70d0add6ec70de25a44c9,application/pdf,existing-sidecar,ok,archived,CICPA direct-PDF CSV mapping
65411,独立性准则第1号应用指南征求意见稿起草说明,substantive-attachment,https://www.cicpa.org.cn/xxfb/tzgg/202504/t20250430_65411.html,https://www.cicpa.org.cn/xxfb/tzgg/202504/W020250430561278344331.pdf,raw/_archive/ethics/third-section/independence-application-guide-exposure-2025/attachments/drafting-notes.pdf,raw/ethics/third-section/independence-application-guide-exposure-2025/attachments/drafting-notes.pdf.md,390424dbef31c640e5af1f7413af03af5fdd83123dd52f879687a6d53a251600,application/pdf,existing-sidecar,ok,archived,existing named attachment
,监管规则适用指引——发行类第9号：研发人员及研发投入,substantive-attachment,https://www.csrc.gov.cn/csrc/c101802/c7445462/content.shtml,https://www.csrc.gov.cn/csrc/c101802/c7445462/7445462/files/%E7%9B%91%E7%AE%A1%E8%A7%84%E5%88%99%E9%80%82%E7%94%A8%E6%8C%87%E5%BC%95%E2%80%94%E2%80%94%E5%8F%91%E8%A1%8C%E7%B1%BB%E7%AC%AC9%E5%8F%B7%20%E7%A0%94%E5%8F%91%E4%BA%BA%E5%91%98%E5%8F%8A%E7%A0%94%E5%8F%91%E6%8A%95%E5%85%A5%E8%B5%B7%E8%8D%89%E8%AF%B4%E6%98%8E.pdf,raw/policies/issuance-guidance/issuance-class-09-rd-staff-investment/official.pdf,raw/policies/issuance-guidance/issuance-class-09-rd-staff-investment/official.pdf.md,4c14cb05c4805d4ebbd20b3d8237f32747ec675450d62778473cedfc2cc1e419,application/pdf,manifest,extracted_by_pypdf,archived,manifest mapping
,会计师事务所监督检查办法,substantive-attachment,https://www.gov.cn/zhengce/zhengceku/2022-05/16/content_5690682.htm,https://www.gov.cn/zhengce/zhengceku/2022-05/16/5690682/files/6573ca570b0245f6ab3e0a7adf14324c.pdf,raw/_archive/policies/second-section/firm-inspection-2022-23/attachments/official.pdf,raw/policies/second-section/firm-inspection-2022-23/attachments/official.pdf.md,8c298c6301f34a8dfb4a5429e14a31105a512c5002f0ee0ec65a3055ee5579e2,application/pdf,existing-sidecar,ok,archived,existing named attachment
,注册会计师行业诚信建设纲要,substantive-attachment,https://www.gov.cn/zhengce/zhengceku/2023-04/02/content_5749779.htm,https://www.gov.cn/zhengce/zhengceku/2023-04/02/5749779/files/784a06d3e09545b28aafb171b137adfe.pdf,raw/_archive/policies/second-section/integrity-2023-5/attachments/official.pdf,raw/policies/second-section/integrity-2023-5/attachments/official.pdf.md,b3a1042e1789f2a72f1da189d4991a44037bb4dae37f2eb571f8c33317cf21bc,application/pdf,existing-sidecar,ok,archived,existing named attachment
3952051,中国注册会计师独立性准则第1号,substantive-attachment,http://kjs.mof.gov.cn/zhengcefabu/202501/t20250120_3952051.htm,http://kjs.mof.gov.cn/zhengcefabu/202501/P020250120381094517836.pdf,raw/_archive/ethics/third-section/independence-standard-2024-29-pdf/official.pdf,raw/ethics/third-section/independence-standard-2024-29-pdf/official.pdf.md,8c68eae830bffca3545527fb9baca348a63c987f835ffa8edaa442210914dfd6,application/pdf,existing-sidecar,ok,equivalent-source-archived,Equivalent official CICPA copy archived from https://cicpa.org.cn/xxfb/news/202501/W020250120543364207300.pdf
701308,关于印发企业会计准则解释第5号的通知,substantive-attachment,https://kjs.mof.gov.cn/zhengcefabu/201211/t20121122_701308.htm,https://kjs.mof.gov.cn/zhengcefabu/201211/P020121122516762746185.doc,raw/_archive/standards/accounting/page-attachments/006-P020121122516762746185.doc,raw/standards/accounting/page-attachments/006-P020121122516762746185.doc.md,891e068865c109abb345583f8aa3810d582db7388bcc41ce620d2d7ef720614b,application/msword,official-html-fallback,fallback-official-html,equivalent-source-archived,Binary original retained; text derived from raw/_archive/standards/accounting/interpretations-pages/关于印发企业会计准则解释第5号的通知.html (https://kjs.mof.gov.cn/zhengcefabu/201211/t20121122_701308.htm)
986492,关于印发《企业产品成本核算制度（试行）》的通知,substantive-attachment,https://kjs.mof.gov.cn/zhengcefabu/201309/t20130906_986492.htm,https://kjs.mof.gov.cn/zhengcefabu/201309/P020230310389475958559.doc,raw/_archive/standards/accounting/page-attachments/002-P020230310389475958559.doc,raw/standards/accounting/page-attachments/002-P020230310389475958559.doc.md,308f8d8fc6acdaa93bf62ac1fc8b968a760111524e9b2467158aadb406451a78,application/msword,official-html-fallback,fallback-official-html,equivalent-source-archived,Binary original retained; text derived from raw/_archive/standards/accounting/equivalent-html-fallbacks/enterprise-product-cost-accounting-system-trial.html (https://www.gov.cn/gongbao/content/2013/content_2528121.htm)
2479869,关于印发《增值税会计处理规定》的通知,substantive-attachment,https://kjs.mof.gov.cn/zhengcefabu/201612/t20161212_2479869.htm,https://kjs.mof.gov.cn/zhengcefabu/201612/P020161212572651599508.pdf,raw/_archive/standards/accounting/page-attachments/009-P020161212572651599508.pdf,raw/standards/accounting/page-attachments/009-P020161212572651599508.pdf.md,6e3fef417c87a80f616b03a73135c6717faa7303c592a2bdfe5c40d8888750d0,application/pdf,official-html-fallback,fallback-official-html,equivalent-source-archived,Binary original retained; text derived from raw/_archive/standards/accounting/other-rules-pages/009-关于印发-增值税会计处理规定-的通知.html (https://kjs.mof.gov.cn/zhengcefabu/201612/t20161212_2479869.htm)
,意见反馈表,auxiliary-attachment,https://www.cicpa.org.cn/xxfb/tzgg/202504/t20250430_65411.html,https://www.cicpa.org.cn/xxfb/tzgg/202504/W020250430561278352757.docx,,,,application/vnd.openxmlformats-officedocument.wordprocessingml.document,excluded,not-required,excluded-auxiliary,征求意见反馈表，不属于规范正文
